tennis player and writer use the main templates of Template:Infobox tennis biography and Template:Infobox writer.	writer uses the main templates of Template:Infobox tennis biography and Template:Infobox writer.	contradiction
tennis player and writer use the main templates of Template:Infobox tennis biography and Template:Infobox writer.	tennis player and writer use the main template of Template:Infobox tennis biography.	contradiction
tennis player and writer use the main templates of Template:Infobox tennis biography and Template:Infobox writer.	tennis player and writer use the main template of Template:Infobox writer.	contradiction
ancient Rome and Uganda's categories of associated people are Category:Ancient Romans and Category:Ugandan people.	ancient Rome's category of associated people is Category:Ancient Romans.	entailment
ancient Rome and Uganda's categories of associated people are Category:Ancient Romans and Category:Ugandan people.	Uganda's category of associated people is Category:Ugandan people.	entailment
ancient Rome and Uganda's categories of associated people are Category:Ancient Romans and Category:Ugandan people.	ancient Rome's category of associated people is Category:Ugandan people.	contradiction
ancient Rome and Uganda's categories of associated people are Category:Ancient Romans and Category:Ugandan people.	Uganda's category of associated people is Category:Ancient Romans.	contradiction
ancient Rome and Uganda's categories of associated people are Category:Ancient Romans and Category:Ugandan people.	ancient Rome's categories of associated people are Category:Ancient Romans and Category:Ugandan people.	contradiction
ancient Rome and Uganda's categories of associated people are Category:Ancient Romans and Category:Ugandan people.	Uganda's categories of associated people are Category:Ancient Romans and Category:Ugandan people.	contradiction
ancient Rome and Uganda's categories of associated people are Category:Ancient Romans and Category:Ugandan people.	ancient Rome and Uganda's category of associated people is Category:Ancient Romans.	contradiction
ancient Rome and Uganda's categories of associated people are Category:Ancient Romans and Category:Ugandan people.	ancient Rome and Uganda's category of associated people is Category:Ugandan people.	contradiction
Meredith Grey and Luke Skywalker are siblings of Lexie Grey and Princess Leia.	Meredith Grey is a sibling of Lexie Grey.	entailment
Meredith Grey and Luke Skywalker are siblings of Lexie Grey and Princess Leia.	Luke Skywalker is a sibling of Princess Leia.	entailment
Meredith Grey and Luke Skywalker are siblings of Lexie Grey and Princess Leia.	Meredith Grey is a sibling of Princess Leia.	contradiction
Meredith Grey and Luke Skywalker are siblings of Lexie Grey and Princess Leia.	Luke Skywalker is a sibling of Lexie Grey.	contradiction
Meredith Grey and Luke Skywalker are siblings of Lexie Grey and Princess Leia.	Meredith Grey is a sibling of Lexie Grey and Princess Leia.	contradiction
Meredith Grey and Luke Skywalker are siblings of Lexie Grey and Princess Leia.	Luke Skywalker is a sibling of Lexie Grey and Princess Leia.	contradiction
Meredith Grey and Luke Skywalker are siblings of Lexie Grey and Princess Leia.	Meredith Grey and Luke Skywalker are siblings of Lexie Grey.	contradiction
Meredith Grey and Luke Skywalker are siblings of Lexie Grey and Princess Leia.	Meredith Grey and Luke Skywalker are siblings of Princess Leia.	contradiction
flag of Kiribati and flag of US Virgin Islands depict Fregata and Lauraceae.	flag of Kiribati depicts Fregata.	entailment
flag of Kiribati and flag of US Virgin Islands depict Fregata and Lauraceae.	flag of US Virgin Islands depicts Lauraceae.	entailment
flag of Kiribati and flag of US Virgin Islands depict Fregata and Lauraceae.	flag of Kiribati depicts Lauraceae.	contradiction
flag of Kiribati and flag of US Virgin Islands depict Fregata and Lauraceae.	flag of US Virgin Islands depicts Fregata.	contradiction
flag of Kiribati and flag of US Virgin Islands depict Fregata and Lauraceae.	flag of Kiribati depicts Fregata and Lauraceae.	contradiction
flag of Kiribati and flag of US Virgin Islands depict Fregata and Lauraceae.	flag of US Virgin Islands depicts Fregata and Lauraceae.	contradiction
flag of Kiribati and flag of US Virgin Islands depict Fregata and Lauraceae.	flag of Kiribati and flag of US Virgin Islands depict Fregata.	contradiction
flag of Kiribati and flag of US Virgin Islands depict Fregata and Lauraceae.	flag of Kiribati and flag of US Virgin Islands depict Lauraceae.	contradiction
siemens and sievert are named after Ernst Werner von Siemens and Rolf Maximilian Sievert.	siemens is named after Ernst Werner von Siemens.	entailment
siemens and sievert are named after Ernst Werner von Siemens and Rolf Maximilian Sievert.	sievert is named after Rolf Maximilian Sievert.	entailment
siemens and sievert are named after Ernst Werner von Siemens and Rolf Maximilian Sievert.	siemens is named after Rolf Maximilian Sievert.	contradiction
siemens and sievert are named after Ernst Werner von Siemens and Rolf Maximilian Sievert.	sievert is named after Ernst Werner von Siemens.	contradiction
siemens and sievert are named after Ernst Werner von Siemens and Rolf Maximilian Sievert.	siemens is named after Ernst Werner von Siemens and Rolf Maximilian Sievert.	contradiction
siemens and sievert are named after Ernst Werner von Siemens and Rolf Maximilian Sievert.	sievert is named after Ernst Werner von Siemens and Rolf Maximilian Sievert.	contradiction
siemens and sievert are named after Ernst Werner von Siemens and Rolf Maximilian Sievert.	siemens and sievert are named after Ernst Werner von Siemens.	contradiction
siemens and sievert are named after Ernst Werner von Siemens and Rolf Maximilian Sievert.	siemens and sievert are named after Rolf Maximilian Sievert.	contradiction
Natalia Negru and Panaite C. Mazilu were born in Buciumeni and Broșteni.	Natalia Negru was born in Buciumeni.	entailment
Natalia Negru and Panaite C. Mazilu were born in Buciumeni and Broșteni.	Panaite C. Mazilu was born in Broșteni.	entailment
Natalia Negru and Panaite C. Mazilu were born in Buciumeni and Broșteni.	Natalia Negru was born in Broșteni.	contradiction
Natalia Negru and Panaite C. Mazilu were born in Buciumeni and Broșteni.	Panaite C. Mazilu was born in Buciumeni.	contradiction
Natalia Negru and Panaite C. Mazilu were born in Buciumeni and Broșteni.	Natalia Negru was born in Buciumeni and Broșteni.	contradiction
Natalia Negru and Panaite C. Mazilu were born in Buciumeni and Broșteni.	Panaite C. Mazilu was born in Buciumeni and Broșteni.	contradiction
Natalia Negru and Panaite C. Mazilu were born in Buciumeni and Broșteni.	Natalia Negru and Panaite C. Mazilu were born in Buciumeni.	contradiction
Natalia Negru and Panaite C. Mazilu were born in Buciumeni and Broșteni.	Natalia Negru and Panaite C. Mazilu were born in Broșteni.	contradiction
House and Glee consist of list of House episodes and list of Glee episodes.	House consists of list of House episodes.	entailment
House and Glee consist of list of House episodes and list of Glee episodes.	Glee consists of list of Glee episodes.	entailment
House and Glee consist of list of House episodes and list of Glee episodes.	House consists of list of Glee episodes.	contradiction
House and Glee consist of list of House episodes and list of Glee episodes.	Glee consists of list of House episodes.	contradiction
House and Glee consist of list of House episodes and list of Glee episodes.	House consists of list of House episodes and list of Glee episodes.	contradiction
House and Glee consist of list of House episodes and list of Glee episodes.	Glee consists of list of House episodes and list of Glee episodes.	contradiction
House and Glee consist of list of House episodes and list of Glee episodes.	House and Glee consist of list of House episodes.	contradiction
House and Glee consist of list of House episodes and list of Glee episodes.	House and Glee consist of list of Glee episodes.	contradiction
Charlotte Hornets and Portland Trail Blazers are owned by Michael Jordan and Paul Allen.	Charlotte Hornets is owned by Michael Jordan.	entailment
Charlotte Hornets and Portland Trail Blazers are owned by Michael Jordan and Paul Allen.	Portland Trail Blazers is owned by Paul Allen.	entailment
Charlotte Hornets and Portland Trail Blazers are owned by Michael Jordan and Paul Allen.	Charlotte Hornets is owned by Paul Allen.	contradiction
Charlotte Hornets and Portland Trail Blazers are owned by Michael Jordan and Paul Allen.	Portland Trail Blazers is owned by Michael Jordan.	contradiction
Charlotte Hornets and Portland Trail Blazers are owned by Michael Jordan and Paul Allen.	Charlotte Hornets is owned by Michael Jordan and Paul Allen.	contradiction
Charlotte Hornets and Portland Trail Blazers are owned by Michael Jordan and Paul Allen.	Portland Trail Blazers is owned by Michael Jordan and Paul Allen.	contradiction
Charlotte Hornets and Portland Trail Blazers are owned by Michael Jordan and Paul Allen.	Charlotte Hornets and Portland Trail Blazers are owned by Michael Jordan.	contradiction
Charlotte Hornets and Portland Trail Blazers are owned by Michael Jordan and Paul Allen.	Charlotte Hornets and Portland Trail Blazers are owned by Paul Allen.	contradiction
Rogers Arena and Nassau Veterans Memorial Coliseum's occupants are Vancouver Canucks and New York Islanders.	Rogers Arena's occupant is Vancouver Canucks.	entailment
Rogers Arena and Nassau Veterans Memorial Coliseum's occupants are Vancouver Canucks and New York Islanders.	Nassau Veterans Memorial Coliseum's occupant is New York Islanders.	entailment
Rogers Arena and Nassau Veterans Memorial Coliseum's occupants are Vancouver Canucks and New York Islanders.	Rogers Arena's occupant is New York Islanders.	contradiction
Rogers Arena and Nassau Veterans Memorial Coliseum's occupants are Vancouver Canucks and New York Islanders.	Nassau Veterans Memorial Coliseum's occupant is Vancouver Canucks.	contradiction
Rogers Arena and Nassau Veterans Memorial Coliseum's occupants are Vancouver Canucks and New York Islanders.	Rogers Arena's occupants are Vancouver Canucks and New York Islanders.	contradiction
Rogers Arena and Nassau Veterans Memorial Coliseum's occupants are Vancouver Canucks and New York Islanders.	Nassau Veterans Memorial Coliseum's occupants are Vancouver Canucks and New York Islanders.	contradiction
Rogers Arena and Nassau Veterans Memorial Coliseum's occupants are Vancouver Canucks and New York Islanders.	Rogers Arena and Nassau Veterans Memorial Coliseum's occupant is Vancouver Canucks.	contradiction
Rogers Arena and Nassau Veterans Memorial Coliseum's occupants are Vancouver Canucks and New York Islanders.	Rogers Arena and Nassau Veterans Memorial Coliseum's occupant is New York Islanders.	contradiction
Johns Hopkins University and Massachusetts Institute of Technology are located in Baltimore and Cambridge.	Johns Hopkins University is located in Baltimore.	entailment
Johns Hopkins University and Massachusetts Institute of Technology are located in Baltimore and Cambridge.	Massachusetts Institute of Technology is located in Cambridge.	entailment
Johns Hopkins University and Massachusetts Institute of Technology are located in Baltimore and Cambridge.	Johns Hopkins University is located in Cambridge.	contradiction
Johns Hopkins University and Massachusetts Institute of Technology are located in Baltimore and Cambridge.	Massachusetts Institute of Technology is located in Baltimore.	contradiction
Johns Hopkins University and Massachusetts Institute of Technology are located in Baltimore and Cambridge.	Johns Hopkins University is located in Baltimore and Cambridge.	contradiction
Johns Hopkins University and Massachusetts Institute of Technology are located in Baltimore and Cambridge.	Massachusetts Institute of Technology is located in Baltimore and Cambridge.	contradiction
Johns Hopkins University and Massachusetts Institute of Technology are located in Baltimore and Cambridge.	Johns Hopkins University and Massachusetts Institute of Technology are located in Baltimore.	contradiction
Johns Hopkins University and Massachusetts Institute of Technology are located in Baltimore and Cambridge.	Johns Hopkins University and Massachusetts Institute of Technology are located in Cambridge.	contradiction
Megamind and Hercules's production designers are David James and Gerald Scarfe.	Megamind's production designer is David James.	entailment
Megamind and Hercules's production designers are David James and Gerald Scarfe.	Hercules's production designer is Gerald Scarfe.	entailment
Megamind and Hercules's production designers are David James and Gerald Scarfe.	Megamind's production designer is Gerald Scarfe.	contradiction
Megamind and Hercules's production designers are David James and Gerald Scarfe.	Hercules's production designer is David James.	contradiction
Megamind and Hercules's production designers are David James and Gerald Scarfe.	Megamind's production designers are David James and Gerald Scarfe.	contradiction
Megamind and Hercules's production designers are David James and Gerald Scarfe.	Hercules's production designers are David James and Gerald Scarfe.	contradiction
Megamind and Hercules's production designers are David James and Gerald Scarfe.	Megamind and Hercules's production designer is David James.	contradiction
Megamind and Hercules's production designers are David James and Gerald Scarfe.	Megamind and Hercules's production designer is Gerald Scarfe.	contradiction
astronaut and professional wrestler use the main templates of Template:Infobox astronaut and Template:Infobox wrestler.	astronaut uses the main template of Template:Infobox astronaut.	entailment
astronaut and professional wrestler use the main templates of Template:Infobox astronaut and Template:Infobox wrestler.	professional wrestler uses the main template of Template:Infobox wrestler.	entailment
astronaut and professional wrestler use the main templates of Template:Infobox astronaut and Template:Infobox wrestler.	astronaut uses the main template of Template:Infobox wrestler.	contradiction
astronaut and professional wrestler use the main templates of Template:Infobox astronaut and Template:Infobox wrestler.	professional wrestler uses the main template of Template:Infobox astronaut.	contradiction
astronaut and professional wrestler use the main templates of Template:Infobox astronaut and Template:Infobox wrestler.	astronaut uses the main templates of Template:Infobox astronaut and Template:Infobox wrestler.	contradiction
astronaut and professional wrestler use the main templates of Template:Infobox astronaut and Template:Infobox wrestler.	professional wrestler uses the main templates of Template:Infobox astronaut and Template:Infobox wrestler.	contradiction
astronaut and professional wrestler use the main templates of Template:Infobox astronaut and Template:Infobox wrestler.	astronaut and professional wrestler use the main template of Template:Infobox astronaut.	contradiction
astronaut and professional wrestler use the main templates of Template:Infobox astronaut and Template:Infobox wrestler.	astronaut and professional wrestler use the main template of Template:Infobox wrestler.	contradiction
Flag of the Philippines and flag of Belgium belong to Philippines and Belgium.	Flag of the Philippines belongs to Philippines.	entailment
Flag of the Philippines and flag of Belgium belong to Philippines and Belgium.	flag of Belgium belongs to Belgium.	entailment
Flag of the Philippines and flag of Belgium belong to Philippines and Belgium.	Flag of the Philippines belongs to Belgium.	contradiction
Flag of the Philippines and flag of Belgium belong to Philippines and Belgium.	flag of Belgium belongs to Philippines.	contradiction
Flag of the Philippines and flag of Belgium belong to Philippines and Belgium.	Flag of the Philippines belongs to Philippines and Belgium.	contradiction
Flag of the Philippines and flag of Belgium belong to Philippines and Belgium.	flag of Belgium belongs to Philippines and Belgium.	contradiction
Flag of the Philippines and flag of Belgium belong to Philippines and Belgium.	Flag of the Philippines and flag of Belgium belong to Philippines.	contradiction
Flag of the Philippines and flag of Belgium belong to Philippines and Belgium.	Flag of the Philippines and flag of Belgium belong to Belgium.	contradiction
flag of Laos and flag of Cyprus belong to Laos and Cyprus.	flag of Laos belongs to Laos.	entailment
flag of Laos and flag of Cyprus belong to Laos and Cyprus.	flag of Cyprus belongs to Cyprus.	entailment
flag of Laos and flag of Cyprus belong to Laos and Cyprus.	flag of Laos belongs to Cyprus.	contradiction
flag of Laos and flag of Cyprus belong to Laos and Cyprus.	flag of Cyprus belongs to Laos.	contradiction
flag of Laos and flag of Cyprus belong to Laos and Cyprus.	flag of Laos belongs to Laos and Cyprus.	contradiction
flag of Laos and flag of Cyprus belong to Laos and Cyprus.	flag of Cyprus belongs to Laos and Cyprus.	contradiction
flag of Laos and flag of Cyprus belong to Laos and Cyprus.	flag of Laos and flag of Cyprus belong to Laos.	contradiction
flag of Laos and flag of Cyprus belong to Laos and Cyprus.	flag of Laos and flag of Cyprus belong to Cyprus.	contradiction
Elmore Leonard and Johnston McCulley's notable works are Raylan Givens and Zorro.	Elmore Leonard's notable work is Raylan Givens.	entailment
Elmore Leonard and Johnston McCulley's notable works are Raylan Givens and Zorro.	Johnston McCulley's notable work is Zorro.	entailment
Elmore Leonard and Johnston McCulley's notable works are Raylan Givens and Zorro.	Elmore Leonard's notable work is Zorro.	contradiction
Elmore Leonard and Johnston McCulley's notable works are Raylan Givens and Zorro.	Johnston McCulley's notable work is Raylan Givens.	contradiction
Elmore Leonard and Johnston McCulley's notable works are Raylan Givens and Zorro.	Elmore Leonard's notable works are Raylan Givens and Zorro.	contradiction
Elmore Leonard and Johnston McCulley's notable works are Raylan Givens and Zorro.	Johnston McCulley's notable works are Raylan Givens and Zorro.	contradiction
Elmore Leonard and Johnston McCulley's notable works are Raylan Givens and Zorro.	Elmore Leonard and Johnston McCulley's notable work is Raylan Givens.	contradiction
Elmore Leonard and Johnston McCulley's notable works are Raylan Givens and Zorro.	Elmore Leonard and Johnston McCulley's notable work is Zorro.	contradiction
Blood on the Dance Floor: HIStory in the Mix and You Can Dance are produced by Michael Jackson and Madonna.	Blood on the Dance Floor: HIStory in the Mix is produced by Michael Jackson.	entailment
Blood on the Dance Floor: HIStory in the Mix and You Can Dance are produced by Michael Jackson and Madonna.	You Can Dance is produced by Madonna.	entailment
Blood on the Dance Floor: HIStory in the Mix and You Can Dance are produced by Michael Jackson and Madonna.	Blood on the Dance Floor: HIStory in the Mix is produced by Madonna.	contradiction
Blood on the Dance Floor: HIStory in the Mix and You Can Dance are produced by Michael Jackson and Madonna.	You Can Dance is produced by Michael Jackson.	contradiction
Blood on the Dance Floor: HIStory in the Mix and You Can Dance are produced by Michael Jackson and Madonna.	Blood on the Dance Floor: HIStory in the Mix is produced by Michael Jackson and Madonna.	contradiction
Blood on the Dance Floor: HIStory in the Mix and You Can Dance are produced by Michael Jackson and Madonna.	You Can Dance is produced by Michael Jackson and Madonna.	contradiction
Blood on the Dance Floor: HIStory in the Mix and You Can Dance are produced by Michael Jackson and Madonna.	Blood on the Dance Floor: HIStory in the Mix and You Can Dance are produced by Michael Jackson.	contradiction
Blood on the Dance Floor: HIStory in the Mix and You Can Dance are produced by Michael Jackson and Madonna.	Blood on the Dance Floor: HIStory in the Mix and You Can Dance are produced by Madonna.	contradiction
genetics and biophysics are practiced by geneticist and biophysicist.	genetics is practiced by geneticist.	entailment
genetics and biophysics are practiced by geneticist and biophysicist.	biophysics is practiced by biophysicist.	entailment
genetics and biophysics are practiced by geneticist and biophysicist.	genetics is practiced by biophysicist.	contradiction
genetics and biophysics are practiced by geneticist and biophysicist.	biophysics is practiced by geneticist.	contradiction
genetics and biophysics are practiced by geneticist and biophysicist.	genetics is practiced by geneticist and biophysicist.	contradiction
genetics and biophysics are practiced by geneticist and biophysicist.	biophysics is practiced by geneticist and biophysicist.	contradiction
genetics and biophysics are practiced by geneticist and biophysicist.	genetics and biophysics are practiced by geneticist.	contradiction
genetics and biophysics are practiced by geneticist and biophysicist.	genetics and biophysics are practiced by biophysicist.	contradiction
Scotiabank Arena and Capital One Arena's occupants are Toronto Maple Leafs and Washington Capitals.	Scotiabank Arena's occupant is Toronto Maple Leafs.	entailment
Scotiabank Arena and Capital One Arena's occupants are Toronto Maple Leafs and Washington Capitals.	Capital One Arena's occupant is Washington Capitals.	entailment
Scotiabank Arena and Capital One Arena's occupants are Toronto Maple Leafs and Washington Capitals.	Scotiabank Arena's occupant is Washington Capitals.	contradiction
Scotiabank Arena and Capital One Arena's occupants are Toronto Maple Leafs and Washington Capitals.	Capital One Arena's occupant is Toronto Maple Leafs.	contradiction
Scotiabank Arena and Capital One Arena's occupants are Toronto Maple Leafs and Washington Capitals.	Scotiabank Arena's occupants are Toronto Maple Leafs and Washington Capitals.	contradiction
Scotiabank Arena and Capital One Arena's occupants are Toronto Maple Leafs and Washington Capitals.	Capital One Arena's occupants are Toronto Maple Leafs and Washington Capitals.	contradiction
Scotiabank Arena and Capital One Arena's occupants are Toronto Maple Leafs and Washington Capitals.	Scotiabank Arena and Capital One Arena's occupant is Toronto Maple Leafs.	contradiction
Scotiabank Arena and Capital One Arena's occupants are Toronto Maple Leafs and Washington Capitals.	Scotiabank Arena and Capital One Arena's occupant is Washington Capitals.	contradiction
Baffin Island and Saint Martin are named after William Baffin and Martin of Tours.	Baffin Island is named after William Baffin.	entailment
Baffin Island and Saint Martin are named after William Baffin and Martin of Tours.	Saint Martin is named after Martin of Tours.	entailment
Baffin Island and Saint Martin are named after William Baffin and Martin of Tours.	Baffin Island is named after Martin of Tours.	contradiction
Baffin Island and Saint Martin are named after William Baffin and Martin of Tours.	Saint Martin is named after William Baffin.	contradiction
Baffin Island and Saint Martin are named after William Baffin and Martin of Tours.	Baffin Island is named after William Baffin and Martin of Tours.	contradiction
Baffin Island and Saint Martin are named after William Baffin and Martin of Tours.	Saint Martin is named after William Baffin and Martin of Tours.	contradiction
Baffin Island and Saint Martin are named after William Baffin and Martin of Tours.	Baffin Island and Saint Martin are named after William Baffin.	contradiction
Baffin Island and Saint Martin are named after William Baffin and Martin of Tours.	Baffin Island and Saint Martin are named after Martin of Tours.	contradiction
Tribute to the Lady and Senhora Évora were dedicated to Billie Holiday and Cesaria Evora.	Tribute to the Lady was dedicated to Billie Holiday.	entailment
Tribute to the Lady and Senhora Évora were dedicated to Billie Holiday and Cesaria Evora.	Senhora Évora was dedicated to Cesaria Evora.	entailment
Tribute to the Lady and Senhora Évora were dedicated to Billie Holiday and Cesaria Evora.	Tribute to the Lady was dedicated to Cesaria Evora.	contradiction
Tribute to the Lady and Senhora Évora were dedicated to Billie Holiday and Cesaria Evora.	Senhora Évora was dedicated to Billie Holiday.	contradiction
Tribute to the Lady and Senhora Évora were dedicated to Billie Holiday and Cesaria Evora.	Tribute to the Lady was dedicated to Billie Holiday and Cesaria Evora.	contradiction
Tribute to the Lady and Senhora Évora were dedicated to Billie Holiday and Cesaria Evora.	Senhora Évora was dedicated to Billie Holiday and Cesaria Evora.	contradiction
Tribute to the Lady and Senhora Évora were dedicated to Billie Holiday and Cesaria Evora.	Tribute to the Lady and Senhora Évora were dedicated to Billie Holiday.	contradiction
Tribute to the Lady and Senhora Évora were dedicated to Billie Holiday and Cesaria Evora.	Tribute to the Lady and Senhora Évora were dedicated to Cesaria Evora.	contradiction
Kara Strait and Hudson Strait were parts of Kara Sea and Baffin Bay.	Kara Strait was part of Kara Sea.	entailment
Kara Strait and Hudson Strait were parts of Kara Sea and Baffin Bay.	Hudson Strait was part of Baffin Bay.	entailment
Kara Strait and Hudson Strait were parts of Kara Sea and Baffin Bay.	Kara Strait was part of Baffin Bay.	contradiction
Kara Strait and Hudson Strait were parts of Kara Sea and Baffin Bay.	Hudson Strait was part of Kara Sea.	contradiction
Kara Strait and Hudson Strait were parts of Kara Sea and Baffin Bay.	Kara Strait was part of Kara Sea and Baffin Bay.	contradiction
Kara Strait and Hudson Strait were parts of Kara Sea and Baffin Bay.	Hudson Strait was part of Kara Sea and Baffin Bay.	contradiction
Kara Strait and Hudson Strait were parts of Kara Sea and Baffin Bay.	Kara Strait and Hudson Strait were parts of Kara Sea.	contradiction
Kara Strait and Hudson Strait were parts of Kara Sea and Baffin Bay.	Kara Strait and Hudson Strait were parts of Baffin Bay.	contradiction
theology and economic history are practiced by theologian and economic historian.	theology is practiced by theologian.	entailment
theology and economic history are practiced by theologian and economic historian.	economic history is practiced by economic historian.	entailment
theology and economic history are practiced by theologian and economic historian.	theology is practiced by economic historian.	contradiction
theology and economic history are practiced by theologian and economic historian.	economic history is practiced by theologian.	contradiction
theology and economic history are practiced by theologian and economic historian.	theology is practiced by theologian and economic historian.	contradiction
theology and economic history are practiced by theologian and economic historian.	economic history is practiced by theologian and economic historian.	contradiction
theology and economic history are practiced by theologian and economic historian.	theology and economic history are practiced by theologian.	contradiction
theology and economic history are practiced by theologian and economic historian.	theology and economic history are practiced by economic historian.	contradiction
National Council of Austria and French National Assembly belong to Austria and France.	National Council of Austria belongs to Austria.	entailment
National Council of Austria and French National Assembly belong to Austria and France.	French National Assembly belongs to France.	entailment
National Council of Austria and French National Assembly belong to Austria and France.	National Council of Austria belongs to France.	contradiction
National Council of Austria and French National Assembly belong to Austria and France.	French National Assembly belongs to Austria.	contradiction
National Council of Austria and French National Assembly belong to Austria and France.	National Council of Austria belongs to Austria and France.	contradiction
National Council of Austria and French National Assembly belong to Austria and France.	French National Assembly belongs to Austria and France.	contradiction
National Council of Austria and French National Assembly belong to Austria and France.	National Council of Austria and French National Assembly belong to Austria.	contradiction
National Council of Austria and French National Assembly belong to Austria and France.	National Council of Austria and French National Assembly belong to France.	contradiction
Francis Gary Powers and Robert Ballard own Lockheed Corporation and North American Aviation.	Francis Gary Powers owns Lockheed Corporation.	entailment
Francis Gary Powers and Robert Ballard own Lockheed Corporation and North American Aviation.	Robert Ballard owns North American Aviation.	entailment
Francis Gary Powers and Robert Ballard own Lockheed Corporation and North American Aviation.	Francis Gary Powers owns North American Aviation.	contradiction
Francis Gary Powers and Robert Ballard own Lockheed Corporation and North American Aviation.	Robert Ballard owns Lockheed Corporation.	contradiction
Francis Gary Powers and Robert Ballard own Lockheed Corporation and North American Aviation.	Francis Gary Powers owns Lockheed Corporation and North American Aviation.	contradiction
Francis Gary Powers and Robert Ballard own Lockheed Corporation and North American Aviation.	Robert Ballard owns Lockheed Corporation and North American Aviation.	contradiction
Francis Gary Powers and Robert Ballard own Lockheed Corporation and North American Aviation.	Francis Gary Powers and Robert Ballard own Lockheed Corporation.	contradiction
Francis Gary Powers and Robert Ballard own Lockheed Corporation and North American Aviation.	Francis Gary Powers and Robert Ballard own North American Aviation.	contradiction
Washington Dulles International Airport and Baghdad International Airport are named after John Foster Dulles and Saddam Hussein.	Washington Dulles International Airport is named after John Foster Dulles.	entailment
Washington Dulles International Airport and Baghdad International Airport are named after John Foster Dulles and Saddam Hussein.	Baghdad International Airport is named after Saddam Hussein.	entailment
Washington Dulles International Airport and Baghdad International Airport are named after John Foster Dulles and Saddam Hussein.	Washington Dulles International Airport is named after Saddam Hussein.	contradiction
Washington Dulles International Airport and Baghdad International Airport are named after John Foster Dulles and Saddam Hussein.	Baghdad International Airport is named after John Foster Dulles.	contradiction
Washington Dulles International Airport and Baghdad International Airport are named after John Foster Dulles and Saddam Hussein.	Washington Dulles International Airport is named after John Foster Dulles and Saddam Hussein.	contradiction
Washington Dulles International Airport and Baghdad International Airport are named after John Foster Dulles and Saddam Hussein.	Baghdad International Airport is named after John Foster Dulles and Saddam Hussein.	contradiction
Washington Dulles International Airport and Baghdad International Airport are named after John Foster Dulles and Saddam Hussein.	Washington Dulles International Airport and Baghdad International Airport are named after John Foster Dulles.	contradiction
Washington Dulles International Airport and Baghdad International Airport are named after John Foster Dulles and Saddam Hussein.	Washington Dulles International Airport and Baghdad International Airport are named after Saddam Hussein.	contradiction
Jaime Sin and Paul Jefferson Vivas were born in Aklan and Bulacan.	Jaime Sin was born in Aklan.	entailment
Jaime Sin and Paul Jefferson Vivas were born in Aklan and Bulacan.	Paul Jefferson Vivas was born in Bulacan.	entailment
Jaime Sin and Paul Jefferson Vivas were born in Aklan and Bulacan.	Jaime Sin was born in Bulacan.	contradiction
Jaime Sin and Paul Jefferson Vivas were born in Aklan and Bulacan.	Paul Jefferson Vivas was born in Aklan.	contradiction
Jaime Sin and Paul Jefferson Vivas were born in Aklan and Bulacan.	Jaime Sin was born in Aklan and Bulacan.	contradiction
Jaime Sin and Paul Jefferson Vivas were born in Aklan and Bulacan.	Paul Jefferson Vivas was born in Aklan and Bulacan.	contradiction
Jaime Sin and Paul Jefferson Vivas were born in Aklan and Bulacan.	Jaime Sin and Paul Jefferson Vivas were born in Aklan.	contradiction
Jaime Sin and Paul Jefferson Vivas were born in Aklan and Bulacan.	Jaime Sin and Paul Jefferson Vivas were born in Bulacan.	contradiction
Latvia national football team and Tonga national football team are from Latvia and Tonga.	Latvia national football team is from Latvia.	entailment
Latvia national football team and Tonga national football team are from Latvia and Tonga.	Tonga national football team is from Tonga.	entailment
Latvia national football team and Tonga national football team are from Latvia and Tonga.	Latvia national football team is from Tonga.	contradiction
Latvia national football team and Tonga national football team are from Latvia and Tonga.	Tonga national football team is from Latvia.	contradiction
Latvia national football team and Tonga national football team are from Latvia and Tonga.	Latvia national football team is from Latvia and Tonga.	contradiction
Latvia national football team and Tonga national football team are from Latvia and Tonga.	Tonga national football team is from Latvia and Tonga.	contradiction
Latvia national football team and Tonga national football team are from Latvia and Tonga.	Latvia national football team and Tonga national football team are from Latvia.	contradiction
Latvia national football team and Tonga national football team are from Latvia and Tonga.	Latvia national football team and Tonga national football team are from Tonga.	contradiction
Fulton County and Harrison County are named after Robert Fulton and William Henry Harrison.	Fulton County is named after Robert Fulton.	entailment
Fulton County and Harrison County are named after Robert Fulton and William Henry Harrison.	Harrison County is named after William Henry Harrison.	entailment
Fulton County and Harrison County are named after Robert Fulton and William Henry Harrison.	Fulton County is named after William Henry Harrison.	contradiction
Fulton County and Harrison County are named after Robert Fulton and William Henry Harrison.	Harrison County is named after Robert Fulton.	contradiction
Fulton County and Harrison County are named after Robert Fulton and William Henry Harrison.	Fulton County is named after Robert Fulton and William Henry Harrison.	contradiction
Fulton County and Harrison County are named after Robert Fulton and William Henry Harrison.	Harrison County is named after Robert Fulton and William Henry Harrison.	contradiction
Fulton County and Harrison County are named after Robert Fulton and William Henry Harrison.	Fulton County and Harrison County are named after Robert Fulton.	contradiction
Fulton County and Harrison County are named after Robert Fulton and William Henry Harrison.	Fulton County and Harrison County are named after William Henry Harrison.	contradiction
Northern Ireland women's national football team and Norway women's national football team are owned by Irish Football Association and Norwegian Football Federation.	Northern Ireland women's national football team is owned by Irish Football Association.	entailment
Northern Ireland women's national football team and Norway women's national football team are owned by Irish Football Association and Norwegian Football Federation.	Norway women's national football team is owned by Norwegian Football Federation.	entailment
